taxon_order,species_code,bio_concept_code,primary_com_name,sci_name,value
14679,ducwoo1,43AC1D66,Dusky-capped Woodcreeper,Lepidocolaptes fuscicapillus,IUCN_LC
14684,slbxen1,CF53912C,Slender-billed Xenops,Xenops tenuirostris,IUCN_LC
14702,strxen1,D55A3901,Streaked Xenops,Xenops rutilans,IUCN_LC
14716,potpal1,EFEDF665,Point-tailed Palmcreeper,Berlepschia rikeri,IUCN_LC
14717,rutxen1,4405C73D,Rufous-tailed Xenops,Microxenops milleri,IUCN_LC
14718,whttre2,E2B6B39E,White-throated Treerunner,Pygarrhichas albogularis,IUCN_LC
14719,rocear1,452A3DF7,Rock Earthcreeper,Ochetorhynchus andaecola,IUCN_LC
14720,stbear2,4E40F359,Straight-billed Earthcreeper,Ochetorhynchus ruficaudus,IUCN_LC
14724,batear1,814FF12C,Band-tailed Earthcreeper,Ochetorhynchus phoenicurus,IUCN_LC
14725,crachi1,C04BE0E8,Crag Chilia,Ochetorhynchus melanurus,IUCN_LC
14728,buftuf1,74CEB92D,Buffy Tuftedcheek,Pseudocolaptes lawrencii,IUCN_LC
14729,buftuf3,399DC574,Pacific Tuftedcheek,Pseudocolaptes johnsoni,IUCN_LC
14730,strtuf1,0898B91B,Streaked Tuftedcheek,Pseudocolaptes boissonneautii,IUCN_LC
14741,ruwbar1,039C6E39,Rusty-winged Barbtail,Premnornis guttuliger,IUCN_LC
14744,bolear1,10406C28,Bolivian Earthcreeper,Tarphonomus harterti,IUCN_LC
14745,chaear1,03C1B264,Chaco Earthcreeper,Tarphonomus certhioides,IUCN_LC
14749,wibhor1,F733C728,Wing-banded Hornero,Furnarius figulus,IUCN_LC
14752,palhor4,09CA444F,Pacific Hornero,Furnarius cinnamomeus,IUCN_LC
14753,palhor5,F335951B,Caribbean Hornero,Furnarius longirostris,IUCN_LC
14756,palhor3,71B6E38F,Pale-legged Hornero,Furnarius leucopus,IUCN_LC
14761,pabhor2,2D43DA6A,Pale-billed Hornero,Furnarius torridus,IUCN_LC
14762,leshor1,9CC0B18F,Lesser Hornero,Furnarius minor,IUCN_LC
14763,rufhor2,833CB552,Rufous Hornero,Furnarius rufus,IUCN_LC
14769,crehor1,DAE4E979,Crested Hornero,Furnarius cristatus,IUCN_LC
14771,shtstr1,79B462A5,Sharp-tailed Streamcreeper,Lochmias nematura,IUCN_LC
14778,wrlrus1,769104DC,Wren-like Rushbird,Phleocryptes melanops,IUCN_LC
14783,cubree1,1BD9ECB6,Curve-billed Reedhaunter,Limnornis curvirostris,IUCN_LC
14784,strear1,C9BE0C1B,Striated Earthcreeper,Geocerthia serrana,IUCN_LC
14787,pafear1,F96ED2B2,Patagonian Forest Earthcreeper,Upucerthia saturatior,IUCN_LC
14788,sctear1,136B6881,Scale-throated Earthcreeper,Upucerthia dumetaria,IUCN_LC
14792,whtear1,4CF68B8B,White-throated Earthcreeper,Upucerthia albigula,IUCN_LC
14793,bubear2,6A152726,Buff-breasted Earthcreeper,Upucerthia validirostris,IUCN_LC
14799,lotcin1,A6DCC8E9,Long-tailed Cinclodes,Cinclodes pabsti,IUCN_NT
14802,buwcin1,FF52966F,Buff-winged Cinclodes,Cinclodes fuscus,IUCN_LC
14806,corcin1,9B0C898B,Cordoba Cinclodes,Cinclodes comechingonus,IUCN_LC
14807,chwcin1,B1DBDB2E,Chestnut-winged Cinclodes,Cinclodes albidiventris,IUCN_LC
14811,olrcin1,73C73E03,Olrog's Cinclodes,Cinclodes olrogi,IUCN_LC
14812,crwcin1,0F46C5DB,Cream-winged Cinclodes,Cinclodes albiventris,IUCN_LC
14819,gyfcin1,E20363A6,Gray-flanked Cinclodes,Cinclodes oustaleti,IUCN_LC
14823,stbcin1,5CD6A77B,Stout-billed Cinclodes,Cinclodes excelsior,IUCN_LC
14826,roycin1,950936C6,Royal Cinclodes,Cinclodes aricomae,IUCN_CR
14827,whbcin1,B2F7B207,White-bellied Cinclodes,Cinclodes palliatus,IUCN_CR
14828,whwcin1,DD308D8C,White-winged Cinclodes,Cinclodes atacamensis,IUCN_LC
14831,dabcin1,519ED71C,Dark-bellied Cinclodes,Cinclodes patagonicus,IUCN_LC
14834,surcin1,818F8693,Surf Cinclodes,Cinclodes taczanowskii,IUCN_LC
14835,seacin1,1B10F1B4,Seaside Cinclodes,Cinclodes nigrofumosus,IUCN_LC
14837,ducfog1,B76C2D94,Dusky-cheeked Foliage-gleaner,Anabazenops dorsalis,IUCN_LC
14838,wcfgle1,902B9EEB,White-collared Foliage-gleaner,Anabazenops fuscus,IUCN_LC
14839,grexen1,D5387AC3,Great Xenops,Megaxenops parnaguae,IUCN_LC
14843,crytre1,EE612071,Cryptic Treehunter,Cichlocolaptes mazarbarnetti,IUCN_EX
14844,shbtre1,96349863,Sharp-billed Treehunter,Heliobletus contaminatus,IUCN_LC
14848,swfgle,C1A0DE39,Slaty-winged Foliage-gleaner,Philydor fuscipenne,IUCN_LC
14851,rurfog1,D4E8559F,Rufous-rumped Foliage-gleaner,Philydor erythrocercum,IUCN_LC
14857,alfgle1,6CCCB10A,Alagoas Foliage-gleaner,Philydor novaesi,IUCN_EX
14859,bcfgle1,1BE0A8B1,Black-capped Foliage-gleaner,Philydor atricapillus,IUCN_LC
14860,crfgle1,0ADC0218,Cinnamon-rumped Foliage-gleaner,Philydor pyrrhodes,IUCN_LC
14862,stfgle1,C9861D7F,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,IUCN_LC
14865,mofgle1,A499C7BE,Montane Foliage-gleaner,Anabacerthia striaticollis,IUCN_LC
14872,rutfog1,861926AE,Rufous-tailed Foliage-gleaner,Anabacerthia ruficaudata,IUCN_LC
14875,whbfog1,F31BDBD7,White-browed Foliage-gleaner,Anabacerthia amaurotis,IUCN_NT
14876,obfgle2,5A7FA9E2,Ochre-breasted Foliage-gleaner,Anabacerthia lichtensteini,IUCN_LC
14878,gufgle1,612F60B6,Guttulate Foliage-gleaner,Syndactyla guttulata,IUCN_LC
14881,lifgle1,93B02145,Lineated Foliage-gleaner,Syndactyla subalaris,IUCN_LC
14889,bbfgle1,25CD1E21,Buff-browed Foliage-gleaner,Syndactyla rufosuperciliata,IUCN_LC
14895,rnfgle1,BEA49987,Rufous-necked Foliage-gleaner,Syndactyla ruficollis,IUCN_VU
14898,rumfog1,B076D958,Russet-mantled Foliage-gleaner,Syndactyla dimidiata,IUCN_LC
14901,wtfgle1,9F0CB672,White-throated Foliage-gleaner,Syndactyla roraimae,IUCN_LC
14906,perrec1,6435894B,Peruvian Recurvebill,Syndactyla ucayalae,IUCN_NT
14907,bolrec1,AB4BDC23,Bolivian Recurvebill,Syndactyla striata,IUCN_LC
14909,chwhoo1,21CFD0C9,Chestnut-winged Hookbill,Ancistrops strigilatus,IUCN_LC
14912,bffgle,A9CCA8B6,Buff-fronted Foliage-gleaner,Dendroma rufa,IUCN_LC
14920,chwfog1,74802DF9,Chestnut-winged Foliage-gleaner,Dendroma erythroptera,IUCN_LC
14923,ccfgle1,1AC817E2,Chestnut-capped Foliage-gleaner,Clibanornis rectirostris,IUCN_LC
14924,cangro1,087A6829,Canebrake Groundcreeper,Clibanornis dendrocolaptoides,IUCN_LC
14925,hhfgle1,32B19B18,Henna-hooded Foliage-gleaner,Clibanornis erythrocephalus,IUCN_NT
14928,rufgle1,B8BC2370,Ruddy Foliage-gleaner,Clibanornis rubiginosus,IUCN_LC
14947,samfog1,62B3521F,Santa Marta Foliage-gleaner,Clibanornis rufipectus,IUCN_VU
14948,unitre1,EDAF5273,Uniform Treehunter,Thripadectes ignobilis,IUCN_LC
14949,flatre1,8550D28A,Flammulated Treehunter,Thripadectes flammulatus,IUCN_LC
14952,rubtre1,290D1818,Rufous-backed Treehunter,Thripadectes scrutator,IUCN_LC
14953,strtre1,719F19A5,Striped Treehunter,Thripadectes holostictus,IUCN_LC
14957,stctre1,20B65054,Streak-capped Treehunter,Thripadectes virgaticeps,IUCN_LC
14964,stbtre1,127A8868,Streak-breasted Treehunter,Thripadectes rufobrunneus,IUCN_LC
14965,blbtre1,2BB5C0FD,Black-billed Treehunter,Thripadectes melanorhynchus,IUCN_LC
14968,ccfgle2,BB4AD3F2,Chestnut-crowned Foliage-gleaner,Automolus rufipileatus,IUCN_LC
14971,brfgle1,A1CCBC5B,Brown-rumped Foliage-gleaner,Automolus melanopezus,IUCN_LC
14972,butfog9,82B02D55,Fawn-throated Foliage-gleaner,Automolus cervinigularis,IUCN_LC
14975,butfog4,3083EA83,Chiriqui Foliage-gleaner,Automolus exsertus,IUCN_LC
14976,btfgle1,9E699193,Ochre-throated Foliage-gleaner,Automolus ochrolaemus,IUCN_LC
14982,strwoo5,BD6ADDF5,Western Woodhaunter,Automolus virgatus,IUCN_LC
14987,strwoo4,E9BB1550,Eastern Woodhaunter,Automolus subulatus,IUCN_LC
14990,obfgle3,70B85047,Olive-backed Foliage-gleaner,Automolus infuscatus,IUCN_LC
14997,parfog1,B5A44D0A,Para Foliage-gleaner,Automolus paraensis,IUCN_LC
14998,perfog1,04790B6B,Pernambuco Foliage-gleaner,Automolus lammi,IUCN_EN
14999,wefgle1,BD05FA71,White-eyed Foliage-gleaner,Automolus leucophthalmus,IUCN_LC
15004,spobar1,B023E378,Spotted Barbtail,Premnoplex brunnescens,IUCN_LC
15016,beatre1,5D9734CE,Beautiful Treerunner,Margarornis bellulus,IUCN_NT
15017,rudtre1,8FF7B7BB,Ruddy Treerunner,Margarornis rubiginosus,IUCN_LC
15020,fudtre1,3AED50B1,Fulvous-dotted Treerunner,Margarornis stellatus,IUCN_NT
15021,peatre1,CDBA9E0C,Pearled Treerunner,Margarornis squamiger,IUCN_LC
15025,thtray1,42F16BDC,Thorn-tailed Rayadito,Aphrastura spinicauda,IUCN_LC
15030,masray1,A11DC805,Masafuera Rayadito,Aphrastura masafuerae,IUCN_CR
15031,demwir1,3.72E+53,Des Murs's Wiretail,Sylviorthorhynchus desmursii,IUCN_LC
15032,tatspi1,B3FCB52F,Tawny Tit-Spinetail,Sylviorthorhynchus yanacensis,IUCN_LC
15033,bctspi1,9FCDF434,Brown-capped Tit-Spinetail,Leptasthenura fuliginiceps,IUCN_LC
15036,tutspi1,C93D57E9,Tufted Tit-Spinetail,Leptasthenura platensis,IUCN_LC
15042,sttspi2,83FBC2B3,Striolated Tit-Spinetail,Leptasthenura striolata,IUCN_LC
15043,rctspi1,0EFEB7DB,Rusty-crowned Tit-Spinetail,Leptasthenura pileata,IUCN_LC
15047,wbtspi1,309CCFF3,White-browed Tit-Spinetail,Leptasthenura xenothorax,IUCN_EN
15048,sttspi1,D44A8E2F,Streaked Tit-Spinetail,Leptasthenura striata,IUCN_LC
15053,antspi1,3367E902,Andean Tit-Spinetail,Leptasthenura andicola,IUCN_LC
15059,artspi1,8223568E,Araucaria Tit-Spinetail,Leptasthenura setaria,IUCN_NT
15061,ruftho3,C9C15885,Plain Thornbird,Phacellodomus inornatus,IUCN_LC
15064,ruftho1,189CA0ED,Rufous-fronted Thornbird,Phacellodomus rufifrons,IUCN_LC
15071,stftho1,1C846670,Streak-fronted Thornbird,Phacellodomus striaticeps,IUCN_LC
15074,littho1,01BB9F45,Little Thornbird,Phacellodomus sibilatrix,IUCN_LC
15075,chbtho1,EC7D724B,Chestnut-backed Thornbird,Phacellodomus dorsalis,IUCN_NT
15076,spbtho1,59CA2B1D,Spot-breasted Thornbird,Phacellodomus maculipectus,IUCN_LC
15077,frbtho1,4DF195DB,Freckle-breasted Thornbird,Phacellodomus striaticollis,IUCN_LC
15078,gretho2,ABE64671,Greater Thornbird,Phacellodomus ruber,IUCN_LC
15079,oretho1,E1BA166E,Orange-eyed Thornbird,Phacellodomus erythrophthalmus,IUCN_LC
15080,orbtho1,829AE151,Orange-breasted Thornbird,Phacellodomus ferrugineigula,IUCN_LC
15083,whbspi2,3FACD55E,White-browed Spinetail,Hellmayrea gularis,IUCN_LC
15088,firgat1,B09DB060,Firewood-gatherer,Anumbius annumbi,IUCN_LC
15089,lalbru1,2629DF6C,Lark-like Brushrunner,Coryphistera alaudina,IUCN_LC
15099,bercan1,54444A9B,Berlepsch's Canastero,Asthenes berlepschi,IUCN_NT
15100,shbcan1,EC1EC2F3,Short-billed Canastero,Asthenes baeri,IUCN_LC
15103,cipcan1,E554EF3F,Cipo Canastero,Asthenes luizae,IUCN_NT
15104,hudcan1,858D5EB2,Hudson's Canastero,Asthenes hudsoni,IUCN_NT
15105,auscan1,0C97A2B4,Austral Canastero,Asthenes anthoides,IUCN_LC
15106,lifcan1,123469C1,Line-fronted Canastero,Asthenes urubambensis,IUCN_NT
15109,mascan1,18C02E15,Many-striped Canastero,Asthenes flammulata,IUCN_LC
15115,juncan1,9957DCA6,Junin Canastero,Asthenes virgata,IUCN_LC
15116,sctcan1,8.27E+08,Scribble-tailed Canastero,Asthenes maculicauda,IUCN_LC
15117,stbcan9,6B80E64A,Streak-backed Canastero,Asthenes wyatti,IUCN_LC
15132,sttcan1,BD30D5C7,Streak-throated Canastero,Asthenes humilis,IUCN_LC
15136,corcan1,FE737644,Cordilleran Canastero,Asthenes modesta,IUCN_LC
15142,itaspi1,BF71CB3E,Itatiaia Spinetail,Asthenes moreirae,IUCN_LC
15143,shbcan2,500D06A4,Sharp-billed Canastero,Asthenes pyrrholeuca,IUCN_LC
15148,bltthi1,B1A9C628,Black-throated Thistletail,Asthenes harterti,IUCN_LC
15149,punthi1,B87C0D49,Puna Thistletail,Asthenes helleri,IUCN_LC
15150,vilthi3,E67415D7,Ayacucho Thistletail,Asthenes ayacuchensis,IUCN_LC
15151,vilthi2,4700E3C0,Vilcabamba Thistletail,Asthenes vilcabambae,IUCN_LC
15152,cancan1,60EFDF36,Canyon Canastero,Asthenes pudibunda,IUCN_LC
15156,rufcan1,D1C92128,Rusty-fronted Canastero,Asthenes ottonis,IUCN_LC
15157,maqcan1,03B93C7F,Maquis Canastero,Asthenes heterura,IUCN_LC
15158,eyrthi1,48C5FC42,Eye-ringed Thistletail,Asthenes palpebralis,IUCN_LC
15159,ocbthi1,9F89BDB8,Ochre-browed Thistletail,Asthenes coryi,IUCN_LC
15160,perthi1,2EC35E39,Perija Thistletail,Asthenes perijana,IUCN_EN
15161,whcthi1,92EDD5BE,White-chinned Thistletail,Asthenes fuliginosa,IUCN_LC
15167,mocthi1,A2B9B8CE,Mouse-colored Thistletail,Asthenes griseomurina,IUCN_LC
15169,pilgra1,E4FC9402,Pink-legged Graveteiro,Acrobatornis fonsecai,IUCN_VU
15170,orfplu2,6E14FE47,Orange-fronted Plushcrown,Metopothrix aurantiaca,IUCN_LC
15171,dobgra1,6B5A5143,Double-banded Graytail,Xenerpestes minlosi,IUCN_LC
15174,equgra1,288A1826,Equatorial Graytail,Xenerpestes singularis,IUCN_LC
15175,spepri1,8650D477,Spectacled Prickletail,Siptornis striaticollis,IUCN_LC
15176,rorbar1,82F19E61,Roraiman Barbtail,Roraimia adusta,IUCN_LC
15180,spespi1,E3BD36CF,Speckled Spinetail,Thripophaga gutturata,IUCN_LC
15181,strsof1,CE15EC63,Striated Softtail,Thripophaga macroura,IUCN_VU
15182,orisof1,22823A64,Orinoco Softtail,Thripophaga cherriei,IUCN_VU
15183,deasof1,76537A2A,Delta Amacuro Softtail,Thripophaga amacurensis,IUCN_VU
15184,plasof1,34D1AE11,Plain Softtail,Thripophaga fusciceps,IUCN_LC
15189,stbree2,0A762FF6,Straight-billed Reedhaunter,Limnoctites rectirostris,IUCN_NT
15191,sutspi1,562905AC,Sulphur-bearded Reedhaunter,Limnoctites sulphuriferus,IUCN_LC
15192,rumsof1,5E267CBD,Russet-mantled Softtail,Cranioleuca berlepschi,IUCN_NT
15196,licspi1,3B4EDC39,Light-crowned Spinetail,Cranioleuca albiceps,IUCN_LC
15199,rubspi4,66828801,Rusty-backed Spinetail,Cranioleuca vulpina,IUCN_LC
15204,rubspi5,F341C440,Coiba Spinetail,Cranioleuca dissita,IUCN_LC
15205,parspi1,2FE6EB50,Parker's Spinetail,Cranioleuca vulpecula,IUCN_LC
15206,crespi1,F88DF540,Crested Spinetail,Cranioleuca subcristata,IUCN_LC
15209,stcspi2,38BD5816,Stripe-crowned Spinetail,Cranioleuca pyrrhophia,IUCN_LC
15213,bolspi1,CEAD8DD0,Bolivian Spinetail,Cranioleuca henricae,IUCN_VU
15214,olispi1,8CE249D9,Olive Spinetail,Cranioleuca obsoleta,IUCN_LC
15216,palspi1,26B605AB,Pallid Spinetail,Cranioleuca pallida,IUCN_LC
15217,gyhspi1,9C20744B,Gray-headed Spinetail,Cranioleuca semicinerea,IUCN_LC
15220,crcspi1,19814090,Creamy-crested Spinetail,Cranioleuca albicapilla,IUCN_LC
15223,refspi1,6D00ECAF,Red-faced Spinetail,Cranioleuca erythrops,IUCN_LC
15227,tepspi1,08A34DD2,Tepui Spinetail,Cranioleuca demissa,IUCN_LC
15228,stcspi1,2A1CC668,Streak-capped Spinetail,Cranioleuca hellmayri,IUCN_LC
15229,asbspi1,CCD30843,Ash-browed Spinetail,Cranioleuca curtata,IUCN_LC
15233,licspi5,9449AA01,Line-cheeked Spinetail,Cranioleuca antisiensis,IUCN_LC
15241,scaspi1,DC25BB79,Scaled Spinetail,Cranioleuca muelleri,IUCN_LC
15243,dutcan1,036BA013,Dusky-tailed Canastero,Pseudasthenes humicola,IUCN_LC
15247,patcan2,8E8F14D2,Patagonian Canastero,Pseudasthenes patagonica,IUCN_LC
15248,stecan1,02A59CEE,Steinbach's Canastero,Pseudasthenes steinbachi,IUCN_LC
15249,caccan1,0A894A55,Cactus Canastero,Pseudasthenes cactorum,IUCN_LC
15252,bcwspi1,38B193CE,Bay-capped Wren-Spinetail,Spartonoica maluroides,IUCN_LC
15253,caacac1,E8FD1B6C,Caatinga Cacholote,Pseudoseisura cristata,IUCN_LC
15254,rufcac2,3E35CEA4,Rufous Cacholote,Pseudoseisura unirufa,IUCN_LC
15255,brncac1,68D2CBF4,Brown Cacholote,Pseudoseisura lophotes,IUCN_LC
15256,whtcac2,07FFE945,White-throated Cacholote,Pseudoseisura gutturalis,IUCN_LC
15257,yecspi2,ABAD0008,Yellow-chinned Spinetail,Certhiaxis cinnamomeus,IUCN_LC
15266,rawspi2,BB585523,Red-and-white Spinetail,Certhiaxis mustelinus,IUCN_LC
15269,whbspi1,DB42555B,White-bellied Spinetail,Mazaria propinqua,IUCN_LC
15270,chospi2,A5F1822E,Chotoy Spinetail,Schoeniophylax phryganophilus,IUCN_LC
15273,occspi1,B4084EB9,Ochre-cheeked Spinetail,Synallaxis scutata,IUCN_LC
15277,gybspi1,EACB5EC8,Gray-bellied Spinetail,Synallaxis cinerascens,IUCN_LC
15278,plcspi1,CFEEAE9D,Plain-crowned Spinetail,Synallaxis gujanensis,IUCN_LC
15285,whlspi1,C9D1480B,White-lored Spinetail,Synallaxis albilora,IUCN_LC
15286,whlspi3,C264B15A,Araguaia Spinetail,Synallaxis simoni,IUCN_LC
15287,marspi3,3881816B,Marañon Spinetail,Synallaxis maranonica,IUCN_CR
15288,grespi2,577F7CE5,Great Spinetail,Synallaxis hypochondriaca,IUCN_NT
15289,necspi1,76C2CF63,Necklaced Spinetail,Synallaxis stictothorax,IUCN_LC
15293,necspi3,B846892A,Chinchipe Spinetail,Synallaxis chinchipensis,IUCN_LC
15294,rubspi3,A26F286A,Russet-bellied Spinetail,Synallaxis zimmeri,IUCN_VU
15295,slaspi1,4826C507,Slaty Spinetail,Synallaxis brachyura,IUCN_LC
15300,sitspi1,B96EBCC1,Silvery-throated Spinetail,Synallaxis subpudica,IUCN_LC
15301,resspi2,B8B8C7FA,Red-shouldered Spinetail,Synallaxis hellmayri,IUCN_LC
15302,rucspi1,9D69DD94,Rufous-capped Spinetail,Synallaxis ruficapilla,IUCN_LC
15303,bahspi1,19D03376,Bahia Spinetail,Synallaxis cinerea,IUCN_NT
15304,pinspi1,896E26C8,Pinto's Spinetail,Synallaxis infuscata,IUCN_EN
15306,dusspi1,AFB20B1F,Dusky Spinetail,Synallaxis moesta,IUCN_LC
15310,mccspi1,FA19AF14,McConnell's Spinetail,Synallaxis macconnelli,IUCN_LC
15311,cabspi1,26536ACF,Cabanis's Spinetail,Synallaxis cabanisi,IUCN_LC
15314,cibspi1,284CBAE3,Cinereous-breasted Spinetail,Synallaxis hypospodia,IUCN_LC
15315,spispi1,BFD679A6,Spix's Spinetail,Synallaxis spixi,IUCN_LC
15316,dabspi1,0869AB18,Dark-breasted Spinetail,Synallaxis albigularis,IUCN_LC
15319,riospi1,4435DE4C,Rio Orinoco Spinetail,Synallaxis beverlyae,IUCN_NT
15320,pabspi1,346286FC,Pale-breasted Spinetail,Synallaxis albescens,IUCN_LC
15334,sofspi1,EC44FF24,Sooty-fronted Spinetail,Synallaxis frontalis,IUCN_LC
15337,azaspi1,C4F2C3B6,Azara's Spinetail,Synallaxis azarae,IUCN_LC
15348,apuspi1,9B2C56D1,Apurimac Spinetail,Synallaxis courseni,IUCN_VU
15350,hotspi1,4385B2A7,Hoary-throated Spinetail,Synallaxis kollari,IUCN_CR
15351,rubspi2,FFBBA594,Rufous-breasted Spinetail,Synallaxis erythrothorax,IUCN_LC
15355,whwspi1,CF9F617D,White-whiskered Spinetail,Synallaxis candei,IUCN_LC
15359,blhspi1,44BB2064,Blackish-headed Spinetail,Synallaxis tithys,IUCN_VU
15360,ruhspi1,54649F25,Rusty-headed Spinetail,Synallaxis fuscorufa,IUCN_NT
15361,rufspi1,DF37E154,Rufous Spinetail,Synallaxis unirufa,IUCN_LC
15366,bltspi1,8E8B7555,Black-throated Spinetail,Synallaxis castanea,IUCN_LC
15367,stbspi1,5EA3AA05,Stripe-breasted Spinetail,Synallaxis cinnamomea,IUCN_LC
15375,rudspi1,FF69CFDB,Ruddy Spinetail,Synallaxis rutilans,IUCN_LC
15384,chtspi1,F7040F57,Chestnut-throated Spinetail,Synallaxis cherriei,IUCN_LC
15391,dwtman1,3992E426,Dwarf Tyrant-Manakin,Tyranneutes stolzmanni,IUCN_LC
15392,titman1,714DF6EC,Tiny Tyrant-Manakin,Tyranneutes virescens,IUCN_LC
15393,pbtman1,A0796435,Pale-bellied Tyrant-Manakin,Neopelma pallescens,IUCN_LC
15394,sctman1,CBFD1721,Saffron-crested Tyrant-Manakin,Neopelma chrysocephalum,IUCN_LC
15395,witman1,5937195C,Wied's Tyrant-Manakin,Neopelma aurifrons,IUCN_NT
15396,sdmman1,83354540,Serra do Mar Tyrant-Manakin,Neopelma chrysolophum,IUCN_LC
15397,sbtman1,AC2FFCAC,Sulphur-bellied Tyrant-Manakin,Neopelma sulphureiventer,IUCN_LC
15398,yehman2,05596C5C,Yellow-headed Manakin,Chloropipo flavicapilla,IUCN_VU
15399,jetman2,3E3BA0AA,Jet Manakin,Chloropipo unicolor,IUCN_LC
15400,araman1,2AC6282B,Araripe Manakin,Antilophia bokermanni,IUCN_CR
15401,helman1,51BCAA08,Helmeted Manakin,Antilophia galeata,IUCN_LC
15402,latman1,1987669E,Lance-tailed Manakin,Chiroxiphia lanceolata,IUCN_LC
15403,lotman1,F4A5EA23,Long-tailed Manakin,Chiroxiphia linearis,IUCN_LC
15404,blbman1,F9CEDB91,Blue-backed Manakin,Chiroxiphia pareola,IUCN_LC
15411,yunman1,3B0EF11C,Yungas Manakin,Chiroxiphia boliviana,IUCN_LC
15412,swtman1,182E9FE2,Swallow-tailed Manakin,Chiroxiphia caudata,IUCN_LC
15414,pitman1,CFCE5A44,Pin-tailed Manakin,Ilicura militaris,IUCN_LC
15415,gowman1,2F4691A7,Golden-winged Manakin,Masius chrysopterus,IUCN_LC
15425,whtman1,EA5755E6,White-throated Manakin,Corapipo gutturalis,IUCN_LC
15426,oliman2,85CE32B1,Olive Manakin,Xenopipo uniformis,IUCN_LC
15429,blaman1,DB094E7D,Black Manakin,Xenopipo atronitens,IUCN_LC
15430,grnman1,DFF33128,Choco Manakin,Cryptopipo litae,IUCN_LC
15433,greman2,A0E54EB9,Green Manakin,Cryptopipo holochlora,IUCN_LC
15448,sncman1,995CF40D,Snow-capped Manakin,Lepidothrix nattereri,IUCN_LC
15451,gocman2,F70CF49B,Golden-crowned Manakin,Lepidothrix vilasboasi,IUCN_LC
15452,opcman1,5852C9A8,Opal-crowned Manakin,Lepidothrix iris,IUCN_VU
15455,orbman1,1717C993,Orange-bellied Manakin,Lepidothrix suavissima,IUCN_LC
15456,whfman1,33C4A8B0,White-fronted Manakin,Lepidothrix serena,IUCN_LC
15458,blrman1,7BAF5701,Blue-rumped Manakin,Lepidothrix isidorei,IUCN_LC
15461,cecman1,F4236ACB,Cerulean-capped Manakin,Lepidothrix coeruleocapilla,IUCN_LC
15463,orcman3,9A003ACA,Orange-crowned Manakin,Heterocercus aurantiivertex,IUCN_LC
15464,yecman2,08F2D7DF,Yellow-crowned Manakin,Heterocercus flavivertex,IUCN_LC
15465,flcman2,F8BBD894,Flame-crowned Manakin,Heterocercus linteatus,IUCN_LC
15467,whcman1,9DF85999,White-collared Manakin,Manacus candei,IUCN_LC
15468,orcman1,3C01B44C,Orange-collared Manakin,Manacus aurantiacus,IUCN_LC
15469,gocman1,84F26B47,Golden-collared Manakin,Manacus vitellinus,IUCN_LC
15475,whbman1,091F833E,White-bearded Manakin,Manacus manacus,IUCN_LC
15491,crhman1,DD78BCB6,Crimson-hooded Manakin,Pipra aureola,IUCN_LC
15496,witman2,3B5C0E15,Wire-tailed Manakin,Pipra filicauda,IUCN_LC
15499,batman1,8FB9A452,Band-tailed Manakin,Pipra fasciicauda,IUCN_LC
15505,clwman1,D76775F3,Club-winged Manakin,Machaeropterus deliciosus,IUCN_LC
15506,strman5,B4FFD399,Striolated Manakin,Machaeropterus striolatus,IUCN_LC
15513,paiman1,CA46A1E1,Painted Manakin,Machaeropterus eckelberryi,IUCN_LC
15515,strman2,FCA41C81,Kinglet Manakin,Machaeropterus regulus,IUCN_LC
15516,ficman1,F142A496,Fiery-capped Manakin,Machaeropterus pyrocephalus,IUCN_LC
15519,whcman2,1C833562,White-crowned Manakin,Pseudopipra pipra,IUCN_LC
15536,schman1,8E3C83CC,Scarlet-horned Manakin,Ceratopipra cornuta,IUCN_LC
15537,recman1,AB0B75D8,Red-capped Manakin,Ceratopipra mentalis,IUCN_LC
15541,gohman1,1C713394,Golden-headed Manakin,Ceratopipra erythrocephala,IUCN_LC
15545,rehman1,419C8303,Red-headed Manakin,Ceratopipra rubrocapilla,IUCN_LC
15546,rotman1,DA822C0A,Round-tailed Manakin,Ceratopipra chloromeros,IUCN_LC
15549,hoober2,CCD58E2A,Hooded Berryeater,Carpornis cucullata,IUCN_LC
15550,bkhber1,BDB6EEE0,Black-headed Berryeater,Carpornis melanocephala,IUCN_NT
15551,gabfru1,FCFD1688,Green-and-black Fruiteater,Pipreola riefferii,IUCN_LC
15558,batfru1,CE224C6D,Band-tailed Fruiteater,Pipreola intermedia,IUCN_LC
15561,barfru1,492611EA,Barred Fruiteater,Pipreola arcuata,IUCN_LC
15564,gobfru1,BD7AF085,Golden-breasted Fruiteater,Pipreola aureopectus,IUCN_LC
15568,orbfru1,3793CD75,Orange-breasted Fruiteater,Pipreola jucunda,IUCN_LC
15569,blcfru1,2B9CF96A,Black-chested Fruiteater,Pipreola lubomirskii,IUCN_LC
15570,masfru1,027CD8FC,Masked Fruiteater,Pipreola pulchra,IUCN_LC
15574,fitfru1,97CB16E9,Fiery-throated Fruiteater,Pipreola chlorolepidota,IUCN_LC
15575,hanfru1,B8C056DE,Handsome Fruiteater,Pipreola formosa,IUCN_LC
15579,rebfru1,145B20DB,Red-banded Fruiteater,Pipreola whitelyi,IUCN_LC
15583,scafru1,4D9E317C,Scaled Fruiteater,Ampelioides tschudii,IUCN_LC
