"species","iucn.ordinal","max.acad","trend","bl.range.size","range.size","median.abund","hti","mig.distance","ebird.mig.dist","edge.score","sp.dist","gen.field","morph.field"
"Dendrexetastes_rufigula",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Nasica_longirostris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Xiphocolaptes_major",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Xiphocolaptes_promeropirhynchus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Xiphocolaptes_falcirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Xiphocolaptes_albicollis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hylexetastes_perrotii",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hylexetastes_uniformis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hylexetastes_stresemanni",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Dendrocincla_anabatina",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dendrocincla_fuliginosa",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dendrocincla_turdina",1,0.1,0.15,1,0.15,0.2,4,0.05,3,1,1,1,1
"Dendrocincla_homochroa",1,2,3,1,3,4,4,1,3,1,1,1,1
"Dendrocincla_merula",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dendrocincla_tyrannina",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Deconychura_longicauda",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Sittasomus_griseicapillus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Certhiasomus_stictolaemus",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Glyphorynchus_spirurus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_antarctica",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_isabellina",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Geositta_saxicolina",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Geositta_maritima",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_crassirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Geositta_rufipennis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_poeciloptera",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Geositta_cunicularia",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_punensis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_tenuirostris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Geositta_peruviana",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_albigularis",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_scansor",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_caudacutus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_guatemalensis",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_mexicanus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_obscurior",0.05,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sclerurus_rufigularis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Formicarius_analis",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Formicarius_moniliger",1,2,0.15,1,0.15,0.2,4,0.05,3,1,1,1,1
"Formicarius_nigricapillus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Formicarius_rufipectus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Formicarius_colma",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Formicarius_rufifrons",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Chamaeza_mollissima",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Chamaeza_turdina",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Chamaeza_meruloides",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Chamaeza_ruficauda",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Chamaeza_campanisona",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Chamaeza_nobilis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_intermedius",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_macropus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_gettyae",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Scytalopus_latrans",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_acutirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_unicolor",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_femoralis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_micropterus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_griseicollis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_perijanus",1,0.1,0.15,0.05,0.15,0.2,4,0.05,3,1,1,1,1
"Scytalopus_parkeri",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_spillmanni",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_latebricola",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_caracae",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_meridanus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_chocoensis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_panamensis",1,2,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Scytalopus_argentifrons",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_vicinior",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_alvarezlopezi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_rodriguezi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_robbinsi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_stilesi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_atratus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_sanctaemartae",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_bolivianus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_parvirostris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_altirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_frankeae",0.05,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Scytalopus_urubambae",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_schulenbergi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_superciliaris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_zimmeri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_androstictus",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_canus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_opacus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_krabbei",0.05,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Scytalopus_whitneyi",0.05,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Scytalopus_affinis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_fuscus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_magellanicus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_simonsi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_diamantinensis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_novacapitalis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_pachecoi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Scytalopus_petrophilus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Scytalopus_gonzagai",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Scytalopus_speluncae",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scytalopus_iraiensis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eugralla_paradoxa",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Myornis_senilis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Eleoscytalopus_indigoticus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Eleoscytalopus_psychopompus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Merulaxis_ater",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Merulaxis_stresemanni",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pteroptochos_castaneus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pteroptochos_tarnii",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Pteroptochos_megapodius",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scelorchilus_albicollis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Scelorchilus_rubecula",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Rhinocrypta_lanceolata",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Teledromas_fuscus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Acropternis_orthonyx",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Liosceles_thoracicus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Psilorhamphus_guttatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_cajamarcae",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_obscura",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_saltuensis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_saturata",0.05,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_cochabambae",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_sinaensis",0.05,0.1,0.15,1,0.15,0.2,0.2,0.05,0.15,1,1,1,1
"Grallaria_alvarezi",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_occabambae",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_ayacuchensis",0.05,0.1,0.15,1,0.15,0.2,0.2,0.05,0.15,1,1,1,1
"Grallaria_oneilli",0.05,0.1,0.15,1,0.15,0.2,0.2,0.05,0.15,1,1,1,1
"Grallaria_rufocinerea",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_blakei",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_rufula",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_gravesi",0.05,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Grallaria_spatiator",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_centralis",0.05,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Grallaria_andicolus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_capitalis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_przewalskii",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_erythroleuca",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_erythrotis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_hypoleuca",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_alticola",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Grallaria_atuensis",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Grallaria_quitensis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_bangsi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_kaestneri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_milleri",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_urraoensis",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Grallaria_flavotincta",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_ruficapilla",1,0.1,3,1,3,4,4,1,3,1,1,1,1
"Grallaria_watkinsi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_albigula",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_carrikeri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_nuchalis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_ridgelyi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_dignissima",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_eludens",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Grallaria_chthonia",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,0.05,1,0.05,0.05
"Grallaria_varia",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_guatimalensis",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_alleni",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_haplonota",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_griseonucha",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaria_excelsa",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Grallaria_gigantea",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaria_squamigera",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hylopezus_paraensis",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hylopezus_whittakeri",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hylopezus_macularius",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hylopezus_perspicillatus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Cryptopezus_nattereri",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hylopezus_ochroleucus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hylopezus_auricularis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Myrmothera_campanisona",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Myrmothera_subcanescens",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Myrmothera_simplex",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Myrmothera_dives",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Myrmothera_berlepschi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Myrmothera_fulviventris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaricula_cucullata",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaricula_peruviana",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaricula_loricata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaricula_ochraceifrons",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaricula_flavirostris",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaricula_ferrugineipectus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaricula_leymebambae",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Grallaricula_lineifrons",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Grallaricula_cumanensis",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Grallaricula_nana",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_motacilloides",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_parkeri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Herpsilochmus_praedictus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Herpsilochmus_stotzi",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,1,1,1
"Herpsilochmus_atricapillus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_pileatus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Herpsilochmus_dorsimaculatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_stictocephalus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_gentryi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Herpsilochmus_dugandi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Herpsilochmus_sticturus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_longirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Herpsilochmus_axillaris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_roraimae",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Herpsilochmus_frater",0.05,2,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Herpsilochmus_rufimarginatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Herpsilochmus_pectoralis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Dysithamnus_stictothorax",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dysithamnus_xanthopterus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dysithamnus_occidentalis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Dysithamnus_leucostictus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Dysithamnus_mentalis",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dysithamnus_plumbeus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Dysithamnus_puncticeps",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dysithamnus_striaticeps",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Biatas_nigropectus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Radinopsyche_sellowi",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Sakesphoroides_cristatus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Thamnophilus_aethiops",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_aroyae",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_unicolor",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_caerulescens",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_ambiguus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_sticturus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_pelzelni",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_punctatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_stictocephalus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_cryptoleucus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thamnophilus_nigrocinereus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_nigriceps",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_praecox",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thamnophilus_melanothorax",1,0.1,0.15,0.05,0.15,0.2,0.2,1,3,1,1,1,1
"Thamnophilus_divisorius",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Thamnophilus_insignis",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Thamnophilus_melanonotus",1,0.1,0.15,0.05,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_amazonicus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_atrinucha",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_bernardi",1,0.1,0.15,0.05,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_bridgesi",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_palliatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_tenuepunctatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_multistriatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_zarumae",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_ruficapillus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_torquatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_doliatus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_murinus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnophilus_schistaceus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sakesphorus_canadensis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sakesphorus_luctuosus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Frederickena_fulva",0.05,0.1,0.15,1,0.15,0.2,4,0.05,3,1,1,1,1
"Frederickena_unduliger",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Frederickena_viridis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Mackenziaena_leachii",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Mackenziaena_severa",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Batara_cinerea",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hypoedaleus_guttatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Taraba_major",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Cymbilaimus_lineatus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Cymbilaimus_sanctaemariae",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Dichrozona_cincta",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Rhopias_gularis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Megastictus_margaritatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnomanes_ardesiacus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnomanes_saturninus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thamnomanes_caesius",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Thamnomanes_schistogynus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Xenornis_setifrons",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Isleria_guttata",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Isleria_hauxwelli",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_caudata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Drymophila_hellmayri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Drymophila_striaticeps",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_klagesi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_devillei",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_ferruginea",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_rubricollis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_malura",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_genei",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Drymophila_ochropyga",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hypocnemis_rondoni",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Hypocnemis_striata",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hypocnemis_ochrogyna",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hypocnemis_peruviana",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hypocnemis_cantator",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hypocnemis_flavescens",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Hypocnemis_subflava",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hypocnemis_hypoxantha",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Drymophila_squamata",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Sciaphylax_castanea",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Sciaphylax_hemimelaena",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Cercomacroides_parkeri",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
